unit,logvar_accel_x,logvar_accel_y,logvar_accel_z,logvar_motor_current,label
,-1.2401635480089495,-1.2183570546032865,-1.003264396716939,-3.0310072012463976,FAULT
,-1.2295186066872579,-1.2387374182848208,-1.1751819039466551,-2.215911634913417,FAULT
,-1.245735522327515,-0.9789654874513093,-1.2279366555167086,-3.130980874836343,FAULT
,-0.9680586655325663,-1.3276715352377038,-1.128065230497944,-3.460066913615144,FAULT
,-1.2166901430117443,-1.0084117460071478,-1.235617513735863,-3.029539145715938,FAULT
,-1.351274912008214,-1.129092866887367,-1.0838714700417125,-2.5322463344895314,FAULT
,-1.5071910039141725,-1.0638210841746416,-1.0406882603911183,-2.5241970917063274,FAULT
,-1.1924433529236131,-1.0658709159007167,-1.120782803665631,-3.6470118450921842,FAULT
,-1.085511518595018,-1.33437177722766,-1.0187402040401574,-3.2728579648412865,FAULT
,-1.1206480130916006,-1.2187125633868319,-1.2128811697600437,-2.5135319560383538,FAULT
,-1.3568740523779041,-1.0642429634185455,-1.0549761752878823,-3.0088983380548027,FAULT
,-1.4337494236541275,-0.9220601931322217,-1.1243753065595319,-3.2433614346915345,FAULT
,-1.0492798816294768,-1.1613159007834646,-1.2280605382839596,-3.1263830184150447,FAULT
,-1.0574920276924544,-1.342441133260812,-1.1036930998073144,-2.8163663328102886,FAULT
,-1.1777403738158874,-1.2773531369031386,-1.0757772676393909,-2.628047115886799,FAULT
,-1.2885722446269174,-1.1446536649769006,-0.973577623795394,-3.5658648584857806,FAULT
,-1.3729623743599142,-1.1475049229461276,-0.9771471399343762,-2.9406086853169264,FAULT
,-1.2094686046859913,-1.2109295528851003,-1.149091621221491,-2.44415472219871,FAULT
,-0.9328774526557733,-1.4103926125150907,-1.1110794550452054,-3.401324082707208,FAULT
,-1.176992259791552,-1.207673526976908,-1.0220822366103604,-3.4094631545921845,FAULT
,-1.2064863936934667,-1.106865531618908,-1.0974264411772934,-3.312343295633827,FAULT
,-1.2263285329948739,-1.1981188560566571,-1.0574992970034962,-2.8551411981557524,FAULT
,-1.147750719035741,-1.257503539746939,-1.131114588878926,-2.5821168150876317,FAULT
,-1.0783827097954117,-1.3970231518092464,-0.9538373153226959,-3.6022304503249996,FAULT
,-1.2697331577671747,-1.1536250024856514,-1.005713221542254,-3.2749506555273236,FAULT
,-1.4225702336255288,-1.2446203508011888,-0.95452347063715,-2.4550297746373437,FAULT
,-1.507700977573726,-1.057892232536674,-0.9520809832277786,-3.0909736417908715,FAULT
,-1.2083303217573493,-1.0508142419127924,-1.155233604607367,-3.3058635621858032,FAULT
,-1.0794439552385142,-1.1390808382483817,-1.224898262386204,-3.0722919631623844,FAULT
,-1.1472457071662556,-1.0804362086016999,-1.234967505520579,-2.952705704029113,FAULT
,-1.335006029269855,-1.2181674631294557,-1.0213578333191182,-2.5137249346266186,FAULT
,-1.3102222528057696,-1.1638526898656125,-0.9319376146352429,-3.7226758408542255,FAULT
,-1.3224611561375974,-1.300438518398055,-0.8815532188070972,-3.058248751442202,FAULT
,-1.156713260617274,-1.3419233963618273,-1.060101591247906,-2.554660130178844,FAULT
,-1.2627477716510727,-1.1091473103919804,-1.072028253030258,-3.1017438162808473,FAULT
,-1.1347773819368145,-1.1067314810626256,-1.1726697344328467,-3.2615491617533374,FAULT
,-1.1920879902143195,-1.082096754150831,-1.1797887837682912,-2.9920308670216484,FAULT
,-1.2351737818156747,-1.0768309459603123,-1.1850255083973043,-2.7677370665487824,FAULT
,-1.1016528610291887,-1.368526668512315,-1.079351276843588,-2.6120884385848906,FAULT
,-1.066678095593831,-1.175760901884929,-1.1146061858509997,-3.951719784458323,FAULT
,-1.3507584544011932,-1.1544717476144737,-0.9612970150091374,-3.1387788289532783,FAULT
,-1.3314633533383389,-1.3022792879376532,-0.946334829939684,-2.5791681682214143,FAULT
,-1.2084347918912535,-1.044767000822142,-1.1569547646232416,-3.348996857604251,FAULT
,-1.1534696105044895,-1.2993673645728763,-0.95639492784426,-3.594299039501549,FAULT
,-1.1222525582849563,-1.1161543409193246,-1.1700793117466868,-3.3083891094058857,FAULT
,-1.26633102578165,-1.2213062188688806,-1.0347428945712815,-2.688635664062416,FAULT
,-1.3941529239786559,-1.2242911434816115,-0.9708699994363427,-2.5353049060226924,FAULT
,-1.294614208262991,-1.0591192577259247,-1.0389307521660105,-3.672905716393171,FAULT
,-1.039323094797992,-1.3743112138474287,-1.0585391573189267,-3.071968258047648,FAULT
,-1.33730449250015,-1.2736344951293892,-0.958177039676743,-2.6031057885205384,FAULT
,-1.2064675050341964,-1.333559136751139,-0.9361801903691515,-3.099160413256061,FAULT
,-1.1882680803653847,-1.1578342643825161,-1.0526328894087515,-3.4398986801125866,FAULT
,-1.14244523934783,-1.1663623548966737,-1.1526007207883011,-2.925279412108391,FAULT
,-1.1258194075709378,-1.2162740399742527,-1.1592820132567976,-2.7246389694917763,FAULT
,-1.1617867311062229,-1.2147786764875692,-1.1090331929113837,-2.806434954210489,FAULT
,-1.1846746598261475,-1.1264454437456848,-1.0532244525965886,-3.855662298861178,FAULT
,-1.3652084735072663,-1.1685339539612687,-0.9411570013299952,-3.1309993065271113,FAULT
,-1.0891930471016271,-1.2560807358529995,-1.189623798800708,-2.598186050992457,FAULT
,-1.0756471872727438,-1.3035283188611726,-1.0595448643970222,-3.200603341717816,FAULT
,-1.1245053061883372,-1.1032391732283267,-1.154197124268351,-3.5726372376731397,FAULT
,-1.2371438670159938,-1.0609458877385292,-1.1343176321474533,-3.1696500524033397,FAULT
,-1.081670256569571,-1.3453260288439144,-1.0963166230564512,-2.7118022294135287,FAULT
,-1.33135380048827,-1.0653341975388726,-1.1293429953810656,-2.6879194132284234,FAULT
,-1.2505025699387586,-1.2285833715479115,-0.9362824921931591,-3.545662110190307,FAULT
,-1.3533999146291968,-1.1549398276568703,-0.9543453195410967,-3.1820862804077255,FAULT
,-1.2178579010012882,-1.240165982797704,-1.0805936946963526,-2.5848606806816754,FAULT
,-1.323845975697621,-1.0355315107067689,-1.0940806004220653,-3.1234480985089808,FAULT
,-1.159012402481026,-1.10961854694897,-1.1485838088688176,-3.2331302771945505,FAULT
,-0.9104974861154093,-1.398431955061066,-1.1705746303479472,-3.206369659899359,FAULT
,-1.096120884768054,-1.298278484150989,-1.0964184746351557,-2.834151136296714,FAULT
,-1.262063162781932,-1.3030787402788437,-1.0160144069398471,-2.4864890222401095,FAULT
,-1.2304944364152077,-1.1824239225633777,-1.0029923319679062,-3.365729368167186,FAULT
,-1.1654133988261626,-1.2868002270523504,-0.9912839392206129,-3.1953217449845974,FAULT
,-1.2806065000042692,-1.2091739704683309,-1.0525072591708646,-2.5952647844974113,FAULT
,-0.9774413667421068,-1.2875784704314608,-1.151822311952532,-3.45052617060473,FAULT
,-1.153612954439552,-1.1798862140788018,-1.07493401611312,-3.3278210927389487,FAULT
,-1.319055466299409,-1.0173118212763057,-1.1606231490887475,-2.851531855557922,FAULT
,-1.167848727697378,-1.062484137442892,-1.2480025979474367,-2.877224387275281,FAULT
,-0.9693307474906643,-1.3703755414966343,-1.1971688855197469,-2.7394868520640525,FAULT
,-1.1677380200594445,-1.2154396225473016,-1.0059974134114607,-3.6241822406672117,FAULT
,-1.230217460577377,-1.279440033847331,-0.9296593370275118,-3.3555607879992477,FAULT
,-1.3270023755947087,-1.2837880737328298,-0.9865309914496072,-2.4665786779688097,FAULT
,-1.3734792235995854,-0.9576985714199955,-1.1158265666730514,-3.342282906253639,FAULT
,-1.0108764562575316,-1.2765375295805912,-1.1173483688881765,-3.5081484525100235,FAULT
,-1.0888499672543444,-1.1268455154425887,-1.2064934003291021,-3.216429276574913,FAULT
,-1.2028318718711535,-1.3208877989511614,-1.0080241225686242,-2.690899069887413,FAULT
,-1.3908014512999427,-1.176061253717213,-0.9961685863768728,-2.612633084645957,FAULT
,-1.1756137541413676,-1.0759353559627007,-1.130906693587868,-3.588081290132996,FAULT
,-1.120922973537474,-1.250472660329516,-1.0571872503920123,-3.213387684962914,FAULT
,-1.1218467244966959,-1.1398721999210155,-1.3003767995283713,-2.500631499039531,FAULT
,-1.384770931975619,-1.0357998829205444,-1.0593894165091151,-3.0363650708855756,FAULT
,-1.3609371283996885,-0.9733315909450463,-1.1149464706371224,-3.2747952756807357,FAULT
,-1.1823106745868557,-1.0973571647628553,-1.135675150055405,-3.2577906327975863,FAULT
,-1.126267909817845,-1.2167641823617985,-1.0992145689837833,-3.0696104229160905,FAULT
,-1.15255825687801,-1.2524630850258236,-1.1060442439862863,-2.695523150076965,FAULT
,-1.2173208573424934,-1.1687242576591548,-1.019972415540685,-3.4231430498657995,FAULT
,-1.4911459002406893,-1.1259106030131902,-0.920325887904038,-2.9538365065131904,FAULT
,-1.3819557300035852,-1.12914745866693,-1.110183296966845,-2.342307136986139,FAULT
,-0.9241604834045867,-1.2905049760131198,-1.2343769165529175,-3.29716984734893,FAULT
,-1.2389961981941213,-1.0469777557630555,-1.1128421281376977,-3.4833439860022186,FAULT
,-1.3152733169965949,-1.0446126892560084,-1.075350300659514,-3.2546904256982994,FAULT
,-1.3570389481960783,-1.1785739968500115,-0.9878906016587351,-2.7725957983389193,FAULT
,-1.3023020589502958,-1.1073710997987027,-1.156941850705121,-2.486242878420189,FAULT
,-0.9559618886124862,-1.3603409705632976,-1.1068739366386573,-3.561586207750993,FAULT
,-1.0087668928886009,-1.2213935293777007,-1.1911158126920038,-3.3068718293193413,FAULT
,-1.3702673538317636,-1.251303944321696,-0.9702077663712384,-2.5154661314604714,FAULT
,-1.4149992219834053,-1.069234347097112,-0.980721871756134,-3.2502972484729247,FAULT
,-1.0787108171484159,-1.0808199773250542,-1.2343190976952092,-3.519428627780285,FAULT
,-0.9158134728457651,-1.2673588293817315,-1.2882405773871137,-3.1587407955757256,FAULT
,-1.1401028513544593,-1.1794555829937698,-1.1338023237472747,-2.9767047151484416,FAULT
,-1.3696441351642985,-1.2860546403710114,-0.9482542251964136,-2.50070864389494,FAULT
,-1.2190117439296522,-1.1019225884523374,-1.0672772152324248,-3.564806090970527,FAULT
,-1.255141449238194,-1.3274099430486839,-0.923318387232702,-2.9449912516688865,FAULT
,-1.0390214475242059,-1.4385912870194892,-1.1203434764269251,-2.49169234138432,FAULT
,-1.0728331822762742,-1.1243151582549962,-1.2312382320774584,-3.190381710615775,FAULT
,-1.0329229056678886,-1.117677478564126,-1.267709820883668,-3.337630281225732,FAULT
,-1.1877710870621683,-1.0434249373667654,-1.2071079201696238,-3.1282866252984993,FAULT
,-1.2530472391035192,-1.1141321493952758,-1.111996167533193,-2.860062576654652,FAULT
,-1.0990535615586259,-1.3163249695667996,-1.1441452722517635,-2.5232460058390775,FAULT
,-1.1856263119422576,-1.165500176628987,-1.0333756019877938,-3.616570344324575,FAULT
,-1.5136682125901322,-1.069452015147499,-0.9695543826533347,-2.8568342131077813,FAULT
,-1.403811937685976,-1.1273933469825836,-1.0585337936055872,-2.4829001454729487,FAULT
,-1.1868244543564952,-1.003808287273266,-1.2449111687406005,-3.209828634321089,FAULT
,-1.0979335723543269,-1.31037649246167,-1.0457817811256787,-3.0943405255769973,FAULT
,-1.0052014483247682,-1.2153784743010314,-1.2385436681762862,-3.0443891723348235,FAULT
,-1.1964136196217552,-1.26365577627377,-1.0570039934830966,-2.694008886825644,FAULT
,-1.4712529947685524,-1.1473621597028596,-0.9932570971918642,-2.4947034155429377,FAULT
,-1.2839513157698226,-1.0721518959195548,-1.0241722758839262,-3.830702044725158,FAULT
,-1.0083223822506544,-1.467212864025843,-1.0083162838476536,-3.2246540558417127,FAULT
,-1.4349051173196063,-1.1219983861063925,-1.0242283689679386,-2.561871518774533,FAULT
,-1.4138516984780438,-1.062344030357785,-1.0399820085763363,-2.852678800024171,FAULT
,-1.443687499219974,-0.9515260292587324,-1.083473270526416,-3.2346256179513624,FAULT
,-1.2274168501628397,-1.047512100815775,-1.1546526345715369,-3.1947938396865254,FAULT
,-1.1394895089816839,-1.3378746560820938,-1.0269620265308774,-2.8214141269603394,FAULT
,-1.2713349620428314,-1.3201062342938807,-0.9634965750012352,-2.6467713050383845,FAULT
,-1.365190808546533,-1.133345452747923,-0.9462947674186575,-3.3657231493013473,FAULT
,-1.3714206741364314,-1.2479755683767775,-0.9251534907423119,-2.7694283812594684,FAULT
,-1.2365642961429122,-1.2431328772547556,-1.095648854568717,-2.4439390881380025,FAULT
,-1.1866896798050066,-1.1540817518614463,-1.0938326107254392,-3.1124311880864384,FAULT
,-1.111041177246043,-1.081461384308271,-1.2012518795195761,-3.478067880760234,FAULT
,-1.2561370001121794,-1.0016077726518815,-1.1849625862535569,-3.165286951388105,FAULT
,-1.186653010604039,-1.2126272339487099,-1.0789245549174202,-2.8580073155398686,FAULT
,-1.3298501250656176,-1.0637598253275722,-1.1161772563547239,-2.7678322316602992,FAULT
,-1.031270577218599,-1.3662987919297251,-1.0300335114533903,-3.4608787763045816,FAULT
,-1.28175854555077,-1.1916704801400724,-1.0006917913678521,-2.9737225723999248,FAULT
,-1.2380430246220961,-1.3243948331096898,-1.0492616185292354,-2.3656440182973832,FAULT
,-1.4313916804269058,-1.1540534729209273,-0.939303486015112,-2.9046493576364205,FAULT
,-1.2746051907451699,-1.0395433676896824,-1.1183672602192345,-3.2181358321834814,FAULT
,-0.9754291989383019,-1.1624777491689706,-1.3363825918199517,-3.047772931502255,FAULT
,-1.302624688443429,-1.0274187672069324,-1.1898380030912956,-2.7183678431732727,FAULT
,-1.3140091977569204,-1.2070590243672008,-1.0102018876394445,-2.6876812185599745,FAULT
,-1.2450309021516706,-1.2254701854086778,-0.9366559862468369,-3.6301543937692835,FAULT
,-1.0694668511657812,-1.3405604114537417,-1.0233983793312589,-3.3315404736548646,FAULT
,-1.1889427933563728,-1.2864531858385815,-1.0920063079119469,-2.48092888227316,FAULT
,-1.1042234493597491,-1.193121856880833,-1.1338060458154788,-3.136082466235227,FAULT
,-1.2587599778748697,-1.0073368370958644,-1.139334328952679,-3.481157102514347,FAULT
,-1.2386668552538644,-1.0958411257755516,-1.1096348806584775,-3.0727842401434797,FAULT
,-1.1603961966802985,-1.2283719316652635,-1.116081885703615,-2.7134378596054387,FAULT
,-1.1602031563533959,-1.261896397826745,-1.0993393980716677,-2.653990624955433,FAULT
,-1.2201216544283922,-1.172982209294072,-0.9944445680416741,-3.671662586736942,FAULT
,-1.2376686971910362,-1.1978898032454803,-0.9983843781131787,-3.228027192396564,FAULT
,-1.266202083123239,-1.2519386988144878,-1.064495381221202,-2.439000275374212,FAULT
,-1.269414502762143,-1.0114172281981102,-1.1401107035174098,-3.3377404032108826,FAULT
,-0.8678721305866355,-1.3484103006759955,-1.2301245854175682,-3.566762342769964,FAULT
,-1.045829103078465,-1.0890621298675276,-1.3201856040204238,-3.1014938842757154,FAULT
,-1.3188062981428677,-1.2352236413975708,-0.9992688337470851,-2.6087383085442055,FAULT
,-1.5126466268400371,-1.1509898003060393,-0.938024265196788,-2.6317835293017997,FAULT
,-1.1984278091160012,-1.1625632292133907,-1.0242203320454264,-3.6279013371760107,FAULT
,-1.1535958260805423,-1.3507309794408766,-0.945772434541782,-3.294961589124512,FAULT
